ID;FIRSTNAME;LASTNAME;IsCustomer?;Revenue;company_name;CreationDate;ADDRESS;CITY;county;STATE;zip;phone1;phone2;EMAIL;web;CUST_TYPE
ID-3735;Ozell;Shealy;FALSE;5423.36;Silver Bros Inc;23/04/2002;8 Industry Ln;New York;New York;NY;10002;212-332-8435;212-880-8865;oshealy@hotmail.com;http://www.silverbrosinc.com;Gold
ID-3616;;Sergi;FALSE;9383.69;Milford Enterprises Inc;30/09/2012;2742 Distribution Way;New York;New York;NY;10025;212-860-1579;212-753-2740;asergi@gmail.com;http://www.milfordenterprisesinc.com;Standard
ID-3916;Tarra;Nachor;FALSE;2888.82;Circuit Solution Inc;02/03/2010;39 Moccasin Dr;San Francisco;San Francisco;CA;94104;415-411-1775;415-284-2730;tarra.nachor@cox.net;http://www.circuitsolutioninc.com;Gold
ID-3641;;Juhas;TRUE;3163.97;Healy, George W Iv;09/03/2019;14302 Pennsylvania Ave;Huntingdon Valley;Montgomery;PA;19006;215-211-9589;215-417-9563;deeanna_juhas@gmail.com;http://www.healygeorgewiv.com;Premium
ID-3934;;Shadrick;FALSE;6888.33;Germer And Gertz Llp;27/10/2013;61047 Mayfield Ave;Brooklyn;Kings;NY;11223;718-232-2337;718-394-4974;shalon@cox.net;http://www.germerandgertzllp.com;Premium
ID-3601;Fletcher;    Flosi;FALSE;;Post Box Services Plus;28/10/2011;394 Manchester Blvd;Rockford;Winnebago;IL;61109;815-828-2147;815-426-5657;fletcher.flosi@yahoo.com;http://www.postboxservicesplus.com;Gold
ID-3788;Norah;Waymire;TRUE;2251.39;Carmichael, Jeffery L Esq;30/05/2000;6 Middlegate Rd #106;San Francisco;San Francisco;CA;94107;415-306-7897;415-874-2984;norah.waymire@gmail.com;http://www.carmichaeljefferylesq.com;Gold
ID-3931;Margart;Meisel;TRUE;7924.96;Yeates, Arthur L Aia;16/05/2003;868 State St #38;Cincinnati;Hamilton;OH;45251;513-617-2362;513-747-9603;margart_meisel@yahoo.com;http://www.yeatesarthurlaia.com;Premium
ID-3954;Rodolfo;Butzen;TRUE;5758.50;Minor, Cynthia A Esq;18/06/2011;41 Steel Ct;Northfield;Rice;MN;55057;507-210-3510;507-590-5237;rodolfo@hotmail.com;http://www.minorcynthiaaesq.com;Premium
ID-3886;Ligia;Reiber;FALSE;2723.61;Floral Expressions;04/07/2014;206 Main St #2804;Lansing;Ingham;MI;48933;517-906-1108;517-747-7664;lreiber@cox.net;http://www.floralexpressions.com;Premium
ID-3994;Staci;Schmaltz;TRUE;4947.94;Midwest Contracting & Mfg Inc;08/02/2007;18 Coronado Ave #563;Pasadena;Los Angeles;CA;91106;626-866-2339;626-293-7678;staci_schmaltz@aol.com;http://www.midwestcontractingmfginc.com;Standard
ID-3810;;Gobern;TRUE;5046.97;Holmes, Armstead J Esq;06/10/2011;5 Elmwood Park Blvd;Biloxi;Harrison;MS;39530;228-235-5615;228-432-4635;leonida@gobern.org;http://www.holmesarmsteadjesq.com;Standard
ID-3660;Viva;Toelkes;TRUE;5515.74;Mark Iv Press Ltd;05/06/2004;4284 Dorigo Ln;Chicago;Cook;IL;60647;773-446-5569;773-352-3437;viva.toelkes@gmail.com;http://www.markivpressltd.com;Gold
ID-3852;Haydee;Denooyer;TRUE;6781.52;Cleaning Station Inc;09/07/2018;25346 New Rd;New York;New York;NY;10016;212-792-8658;212-782-3493;hdenooyer@denooyer.org;http://www.cleaningstationinc.com;Premium
ID-4008;;Sarao;FALSE;2453.12;Kaplan, Joel S Esq;16/09/2003;27846 Lafayette Ave;Oak Hill;Volusia;FL;32759;386-526-7800;386-599-7296;hoa@sarao.org;http://www.kaplanjoelsesq.com;Gold
ID-3725;Audra;Kohnert;FALSE;6008.40;Nelson, Karolyn King Esq;13/01/2009;134 Lewis Rd;Nashville;Davidson;TN;37211;615-406-7854;615-448-9249;audra@kohnert.com;http://www.nelsonkarolynkingesq.com;Silver
ID-3770;Merlyn;Lawler;TRUE;2928.02;Nischwitz, Jeffrey L Esq;27/10/2019;4671 Alemany Blvd;Jersey City;Hudson;NJ;7304;201-588-7810;201-858-9960;merlyn_lawler@hotmail.com;http://www.nischwitzjeffreylesq.com;Gold
ID-3655;Micaela;Rhymes;TRUE;9040.34;H Lee Leonard Attorney At Law;09/12/2015;20932 Hedley St;Concord;Contra Costa;CA;94520;925-647-3298;925-522-7798;micaela_rhymes@gmail.com;http://www.hleeleonardattorneyatlaw.com;Standard
ID-3676;Elvera;Benimadho;FALSE;2304.30;Tree Musketeers;16/07/2011;99385 Charity St #840;San Jose;Santa Clara;CA;95110;408-703-8505;408-440-8447;elvera.benimadho@cox.net;http://www.treemusketeers.com;Gold
ID-3812;Justine;Mugnolo;FALSE;6261.17;Evans Rule Company;23/06/2006;38062 E Main St;New York;New York;NY;10048;212-304-9225;212-311-6377;jmugnolo@yahoo.com;http://www.evansrulecompany.com;Premium
ID-3868;Herminia;Nicolozakes;TRUE;4863.29;Sea Island Div Of Fstr Ind Inc;10/04/2000;4 58th St #3519;Scottsdale;Maricopa;AZ;85254;602-954-5141;602-304-6433;herminia@nicolozakes.org;http://www.seaislanddivoffstrindinc.com;Silver
ID-4079;Flo;Bookamer;TRUE;4643.80;Simonton Howe & Schneider Pc;24/08/2015;89992 E 15th St;Alliance;Box Butte;NE;69301;308-726-2182;308-250-6987;flo.bookamer@cox.net;http://www.simontonhoweschneiderpc.com;Standard
ID-3627;;Saylors;TRUE;3880.44;Stanton, James D Esq;16/02/2014;2 Lighthouse Ave;Hopkins;Hennepin;MN;55343;952-768-2416;952-479-2375;fsaylors@saylors.org;http://www.stantonjamesdesq.com;Premium
ID-3923;Ernest;Syrop;TRUE;2283.00;Grant Family Health Center;18/04/2014;94 Chase Rd;Hyattsville;Prince Georges;MD;20785;301-998-9644;301-257-4883;ernest@cox.net;http://www.grantfamilyhealthcenter.com;Gold
ID-4051;Ryan;Harnos;FALSE;5939.29;Warner Electric Brk & Cltch Co;29/11/2006;13 Gunnison St;Plano;Collin;TX;75075;972-558-1665;972-961-4968;ryan@cox.net;http://www.warnerelectricbrkcltchco.com;Gold
ID-3595;Graciela;Ruta;FALSE;2786.86;Buckley Miller & Wright;24/03/2019;98 Connecticut Ave Nw;Chagrin Falls;Geauga;OH;44023;440-780-8425;440-579-7763;gruta@cox.net;http://www.buckleymillerwright.com;Silver
ID-3716;;Mirafuentes;FALSE;2404.09;Wells Kravitz Schnitzer;09/06/2015;30553 Washington Rd;Plainfield;Union;NJ;7062;908-877-8409;908-426-8272;becky.mirafuentes@mirafuentes.com;http://www.wellskravitzschnitzer.com;Silver
ID-4078;Raylene;Kampa;TRUE;7228.04;Hermar Inc;04/07/2008;2 Sw Nyberg Rd;Elkhart;Elkhart;IN;46514;574-499-1454;574-330-1884;rkampa@kampa.org;http://www.hermarinc.com;Gold
ID-3626;;Ferencz;TRUE;6723.27;Cindy Turner Associates;03/08/2009;20 S Babcock St;Fairbanks;Fairbanks North Star;AK;99712;907-741-1044;907-227-6777;erick.ferencz@aol.com;http://www.cindyturnerassociates.com;Gold
ID-3622;;Schemmer;TRUE;4028.05;Tri M Tool Inc;18/11/2013;2881 Lewis Rd;Prineville;Crook;OR;97754;541-548-8197;541-993-2611;youlanda@aol.com;http://www.trimtoolinc.com;Premium
ID-3582;James;Butt;TRUE;9420.21;Benton, John B Jr;01/01/2000;6649 N Blue Gum St;New Orleans;Orleans;LA;70116;504-621-8927;504-845-1427;jbutt@gmail.com;http://www.bentonjohnbjr.com;Silver
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
